row_idx,obstacle_id,c_s1_logit,c_s1_prob,c_s1_pred,c_s2_logit,c_s2_prob,c_s2_pred,c_s3_logit,c_s3_prob,c_s3_pred,c_s4_logit,c_s4_prob,c_s4_pred,c_s5_logit,c_s5_prob,c_s5_pred,c_s6_logit,c_s6_prob,c_s6_pred,c_s9_logit,c_s9_prob,c_s9_pred,c_s10_logit,c_s10_prob,c_s10_pred
5616,191,-7.601675033569336,0.0004993643378838897,0,-10.401843070983887,3.037552050955128e-05,0,-11.562610626220703,9.515199053566903e-06,0,-14.349909782409668,5.860209171260067e-07,0,-11.066600799560547,1.5625342712155543e-05,0,-14.45750617980957,5.262409104034305e-07,0,-13.594698905944824,1.247086970579403e-06,0,-14.541077613830566,4.840497922486975e-07,0
5617,221,-12.811549186706543,2.729063908191165e-06,0,-16.018360137939453,1.1048786063838634e-07,0,-11.691340446472168,8.365882422367577e-06,0,-15.505073547363281,1.8460013961885124e-07,0,-12.54300308227539,3.569779437384568e-06,0,-14.761372566223145,3.8834448901070573e-07,0,-13.509702682495117,1.3577196114056278e-06,0,-15.519269943237305,1.819979900119506e-07,0
5618,222,-12.979012489318848,2.3082641291694017e-06,0,-16.098108291625977,1.0201883782201548e-07,0,-11.740100860595703,7.967746569192968e-06,0,-15.568906784057617,1.7318473055638606e-07,0,-12.667695045471191,3.1512913665210363e-06,0,-14.813233375549316,3.6871799125037796e-07,0,-13.54993724822998,1.3041768625043915e-06,0,-15.58496379852295,1.7042611943907104e-07,0
5619,295,-7.70557975769043,0.00045010485337115824,0,-9.069291114807129,0.00011513488425407559,0,-13.228856086730957,1.7979600670514628e-06,0,-16.44547462463379,7.208105046174751e-08,0,-13.612200736999512,1.225450546371576e-06,0,-16.48794937133789,6.908353356038788e-08,0,-15.852005004882812,1.3048533276105445e-07,0,-16.46712303161621,7.053737505202662e-08,0
5620,851,-0.15480193495750427,0.4613766372203827,0,-10.14040756225586,3.945116259274073e-05,0,-12.011168479919434,6.075935743865557e-06,0,-14.180741310119629,6.94036032200529e-07,0,-7.802500247955322,0.00040854481630958617,0,-14.205991744995117,6.767306786059635e-07,0,-13.36439037322998,1.570067638567707e-06,0,-13.820954322814941,9.945699730451452e-07,0
5621,831,-2.9788732528686523,0.0483894869685173,0,-10.482913970947266,2.801019581966102e-05,0,-10.678269386291504,2.303968540218193e-05,0,-13.01027774810791,2.237212129330146e-06,0,-7.777687072753906,0.0004188046441413462,0,-12.699554443359375,3.052475904041785e-06,0,-11.92451000213623,6.625950845773332e-06,0,-12.774251937866211,2.8327722247922793e-06,0
5622,741,-1.845335841178894,0.13642145693302155,0,-13.006093978881836,2.2465917481895303e-06,0,-11.450204849243164,1.0647179806255735e-05,0,-13.514461517333984,1.3512737950804876e-06,0,-6.5421953201293945,0.0014392464654520154,0,-13.272236824035645,1.7216309515788453e-06,0,-12.165534973144531,5.206825790082803e-06,0,-13.215272903442383,1.8225487110612448e-06,0
5623,175,-15.814526557922363,1.3546849686463247e-07,0,-20.494579315185547,1.2569479901358704e-09,0,-13.467456817626953,1.4163064179228968e-06,0,-17.543121337890625,2.4050230251759785e-08,0,-13.872876167297363,9.442479154131433e-07,0,-16.139535903930664,9.787878241240833e-08,0,-14.551041603088379,4.79250672924536e-07,0,-17.595294952392578,2.2827611800835257e-08,0
5624,178,-15.505705833435059,1.8448346850163944e-07,0,-21.3148193359375,5.534668279238986e-10,0,-13.703826904296875,1.1181579111507745e-06,0,-17.904991149902344,1.6747931042004893e-08,0,-13.568674087524414,1.2799682735931128e-06,0,-16.46747589111328,7.051249895084766e-08,0,-14.862651824951172,3.5093944461550564e-07,0,-17.87175941467285,1.7313844580257864e-08,0
5625,172,-14.77790641784668,3.81976491325986e-07,0,-20.212108612060547,1.667219362566641e-09,0,-13.985936164855957,8.43305144826445e-07,0,-18.175559997558594,1.2777756630555359e-08,0,-14.253304481506348,6.454583854065277e-07,0,-16.966938018798828,4.27910009648258e-08,0,-15.352346420288086,2.1506046721242456e-07,0,-18.236249923706055,1.2025338058663237e-08,0
5626,173,-20.997024536132812,7.605155394330154e-10,0,-27.38228416442871,1.2824046295364933e-12,0,-16.416378021240234,7.420917569334051e-08,0,-21.690038681030273,3.80308368130855e-10,0,-14.807526588439941,3.7082821791045717e-07,0,-19.889116287231445,2.3028547957437695e-09,0,-18.03499412536621,1.4706237116968168e-08,0,-21.73357582092285,3.6410610637638285e-10,0
5627,188,-23.044347763061523,9.816730761613712e-11,0,-26.497161865234375,3.107626786111317e-12,0,-15.957060813903809,1.1747258099603641e-07,0,-21.082763671875,6.980266920031397e-10,0,-17.099578857421875,3.747548404930967e-08,0,-19.08000946044922,5.171984618357328e-09,0,-17.123384475708008,3.659389236077004e-08,0,-21.11026954650879,6.790885076490838e-10,0
5628,846,-17.32845115661621,2.9809125834390215e-08,0,-24.898914337158203,1.5365224717567294e-11,0,-15.474203109741211,1.9038768073187384e-07,0,-20.25606346130371,1.5955241572385148e-09,0,-14.965498924255371,3.1664038147027895e-07,0,-18.846040725708008,6.535344709845958e-09,0,-16.81350326538086,4.988710600173363e-08,0,-20.089702606201172,1.8843129279133564e-09,0
5629,790,-15.822443962097168,1.3440018165056244e-07,0,-24.264251708984375,2.8984738220660944e-11,0,-15.070185661315918,2.8516839734038513e-07,0,-19.60219955444336,3.0681237550567175e-09,0,-14.101468086242676,7.512938964282512e-07,0,-18.264123916625977,1.1694771373527146e-08,0,-16.16415023803711,9.549896873295438e-08,0,-19.492998123168945,3.4221456779448545e-09,0
5630,724,-15.28685474395752,2.296165888537871e-07,0,-25.697982788085938,6.910474362881169e-12,0,-16.190383911132812,9.302625869622716e-08,0,-20.887895584106445,8.482076707672093e-10,0,-14.033160209655762,8.044065111789678e-07,0,-19.551631927490234,3.227261347049648e-09,0,-17.375242233276367,2.8446455857533692e-08,0,-20.821216583251953,9.066934980594965e-10,0
5631,806,-15.192896842956543,2.522369015878212e-07,0,-21.16657257080078,6.419103582011587e-10,0,-13.95350170135498,8.711056693755381e-07,0,-18.526334762573242,8.99735930204315e-09,0,-14.218762397766113,6.681434001620801e-07,0,-17.312015533447266,3.0303105802431674e-08,0,-15.558464050292969,1.7500272520010185e-07,0,-18.414844512939453,1.0058534449797207e-08,0
5632,688,-17.127426147460938,3.644628776555692e-08,0,-25.954490661621094,5.346971997111094e-12,0,-17.031652450561523,4.010950149790915e-08,0,-21.978187561035156,2.850981950519582e-10,0,-15.069047927856445,2.854930301054992e-07,0,-20.542177200317383,1.198521393241947e-09,0,-18.64412498474121,7.997594586584e-09,0,-21.884992599487305,3.129453640671187e-10,0
5633,687,-16.34100341796875,8.00188573180094e-08,0,-25.368488311767578,9.607393006150211e-12,0,-16.234357833862305,8.902416936962254e-08,0,-21.028366088867188,7.370494214953283e-10,0,-14.304457664489746,6.132714247542026e-07,0,-19.690019607543945,2.810173427292284e-09,0,-17.717649459838867,2.0198662298298586e-08,0,-20.946470260620117,7.999512718903645e-10,0
5634,167,-14.81993293762207,3.6625598909267865e-07,0,-20.530597686767578,1.2124803383528615e-09,0,-13.85991382598877,9.565671916789142e-07,0,-18.34540557861328,1.078180744684687e-08,0,-14.238558769226074,6.550466764565499e-07,0,-17.152883529663086,3.5530174358200384e-08,0,-15.429917335510254,1.9900863890143228e-07,0,-18.328357696533203,1.0967190711141939e-08,0
5635,283,-10.679113388061523,2.302024768141564e-05,0,-12.59776782989502,3.379539066372672e-06,0,-12.916441917419434,2.457307346048765e-06,0,-16.41921615600586,7.399885504355552e-08,0,-13.55262279510498,1.3006791732550482e-06,0,-16.05045509338379,1.0699804420255532e-07,0,-15.269264221191406,2.336913809131147e-07,0,-16.6240177154541,6.029493704318156e-08,0
5636,272,-16.61128044128418,6.106784411485933e-08,0,-19.4562931060791,3.550089111570287e-09,0,-15.452095985412598,1.9464349065856368e-07,0,-20.483074188232422,1.2714927999368797e-09,0,-16.740930557250977,5.3642150277255496e-08,0,-19.504337310791016,3.383560098768612e-09,0,-18.297008514404297,1.1316449111120619e-08,0,-20.57129669189453,1.1641243524707079e-09,0
5637,186,-14.590821266174316,4.605604146945552e-07,0,-19.232929229736328,4.438589495947554e-09,0,-13.148005485534668,1.9493638774292776e-06,0,-17.497406005859375,2.517521124900668e-08,0,-13.396061897277832,1.5211202253340161e-06,0,-16.511741638183594,6.745927549900443e-08,0,-15.131077766418457,2.683220259314112e-07,0,-17.387798309326172,2.809151311566893e-08,0
5638,182,-12.8849458694458,2.535934527259087e-06,0,-15.511350631713867,1.8344502450418076e-07,0,-14.132871627807617,7.280673344212119e-07,0,-18.18973731994629,1.259788007246243e-08,0,-14.722034454345703,4.039257248678041e-07,0,-17.591617584228516,2.2911711639039822e-08,0,-16.648038864135742,5.8863832919087145e-08,0,-18.354469299316406,1.0684526152715534e-08,0
5639,535,-2.4029552936553955,0.08294761925935745,0,-3.433201551437378,0.031273793429136276,0,-11.384234428405762,1.1373256711522117e-05,0,-13.603734016418457,1.2358702861092752e-06,0,-11.728949546813965,8.057094419200439e-06,0,-14.197648048400879,6.824008096373291e-07,0,-13.692015647888184,1.1314430139464093e-06,0,-13.529741287231445,1.3307836752574076e-06,0
5640,181,-12.767987251281738,2.8505742193374317e-06,0,-15.305370330810547,2.2540420729910693e-07,0,-13.969679832458496,8.571262810619373e-07,0,-17.974271774291992,1.5626904215082504e-08,0,-14.643106460571289,4.370986630419793e-07,0,-17.381790161132812,2.8260798146106936e-08,0,-16.429933547973633,7.321001760374202e-08,0,-18.145021438598633,1.3173990787151979e-08,0
5641,301,-8.064828872680664,0.0003143060894217342,0,-10.574596405029297,2.5556420951033942e-05,0,-13.81828784942627,9.972255838874844e-07,0,-16.445594787597656,7.207238894579859e-08,0,-11.196189880371094,1.3726207725994755e-05,0,-16.919105529785156,4.4887542571814265e-08,0,-16.175621032714844,9.440977777330772e-08,0,-17.035072326660156,3.997256925458714e-08,0
5642,169,-16.186399459838867,9.33976522787816e-08,0,-24.97566795349121,1.4230011266547216e-11,0,-15.503744125366211,1.8484571739918465e-07,0,-20.15068244934082,1.7728409851258675e-09,0,-14.062068939208984,7.814851414877921e-07,0,-18.796274185180664,6.868814850236049e-09,0,-16.7607479095459,5.2589573584782556e-08,0,-20.020008087158203,2.020323686124925e-09,0
5643,176,-16.017120361328125,1.106249172266871e-07,0,-23.121057510375977,9.09185157715875e-11,0,-14.813750267028809,3.685274236886471e-07,0,-19.14433479309082,4.8497690308124675e-09,0,-14.390755653381348,5.62566640383011e-07,0,-17.796655654907227,1.8664255918565686e-08,0,-15.926798820495605,1.2108186808745813e-07,0,-19.099464416503906,5.0723358846482824e-09,0
5644,191,-7.601226806640625,0.000499588088132441,0,-10.402276039123535,3.0362374673131853e-05,0,-11.562454223632812,9.516686986899003e-06,0,-14.349862098693848,5.860488840880862e-07,0,-11.066131591796875,1.5632675058441237e-05,0,-14.457452774047852,5.262689910523477e-07,0,-13.594701766967773,1.247083332600596e-06,0,-14.541172981262207,4.840036353925825e-07,0
5645,221,-12.810226440429688,2.732675966399256e-06,0,-16.018293380737305,1.1049522186112881e-07,0,-11.690847396850586,8.370006980840117e-06,0,-15.504792213439941,1.8465209450369002e-07,0,-12.542116165161133,3.572946980057168e-06,0,-14.761046409606934,3.8847119299134647e-07,0,-13.50960922241211,1.3578463722296874e-06,0,-15.51906681060791,1.8203498086677428e-07,0
5646,222,-12.977689743041992,2.3113193492463324e-06,0,-16.098039627075195,1.0202583666796272e-07,0,-11.73961067199707,7.971652848937083e-06,0,-15.568625450134277,1.7323345957720448e-07,0,-12.666810989379883,3.154078740408295e-06,0,-14.812908172607422,3.6883793086417427e-07,0,-13.549840927124023,1.3043023727732361e-06,0,-15.584755897521973,1.7046154709987604e-07,0
5647,295,-7.705173492431641,0.00045028768363408744,0,-9.06866455078125,0.00011520703264977783,0,-13.227921485900879,1.7996410406340146e-06,0,-16.444473266601562,7.215326291998281e-08,0,-13.611488342285156,1.2263237749721156e-06,0,-16.48685073852539,6.915946926255856e-08,0,-15.851038932800293,1.3061143988579715e-07,0,-16.466209411621094,7.060185680529685e-08,0
5648,851,-0.15368378162384033,0.4616544842720032,0,-10.13891887664795,3.95099377783481e-05,0,-12.009629249572754,6.085295353841502e-06,0,-14.179130554199219,6.951548812139663e-07,0,-7.8012824058532715,0.00040904246270656586,0,-14.204324722290039,6.778598162782146e-07,0,-13.36291790008545,1.572381165715342e-06,0,-13.819364547729492,9.9615249382623e-07,0
5649,831,-2.975888967514038,0.04852708801627159,0,-10.480183601379395,2.8086775273550302e-05,0,-10.676713943481445,2.3075546778272837e-05,0,-13.008363723754883,2.241498577859602e-06,0,-7.775878429412842,0.0004195624787826091,0,-12.697749137878418,3.057991762034362e-06,0,-11.922972679138184,6.6361453718855046e-06,0,-12.772257804870605,2.838426780726877e-06,0
5650,741,-1.8456989526748657,0.136378675699234,0,-13.005762100219727,2.247337533844984e-06,0,-11.44871711730957,1.066303320840234e-05,0,-13.513025283813477,1.3532160210161237e-06,0,-6.541133403778076,0.0014407734852284193,0,-13.27045726776123,1.7246973129658727e-06,0,-12.16400146484375,5.21481661053258e-06,0,-13.213868141174316,1.8251106439493014e-06,0
5651,175,-15.815808296203613,1.3529498232855985e-07,0,-20.496109008789062,1.2550266381694541e-09,0,-13.468982696533203,1.414146822753537e-06,0,-17.54471778869629,2.401186449674242e-08,0,-13.875225067138672,9.420326136932999e-07,0,-16.141368865966797,9.769954090188548e-08,0,-14.552315711975098,4.786404588230653e-07,0,-17.596900939941406,2.2790979770093145e-08,0
5652,178,-15.507284164428711,1.841925296730551e-07,0,-21.31667137145996,5.524427582059843e-10,0,-13.705511093139648,1.116276280299644e-06,0,-17.906841278076172,1.6716974471364665e-08,0,-13.571273803710938,1.2766449799528345e-06,0,-16.46946907043457,7.03720886008341e-08,0,-14.864090919494629,3.5043476032114995e-07,0,-17.873607635498047,1.72818719335055e-08,0
5653,172,-14.779406547546387,3.8140387914609164e-07,0,-20.213754653930664,1.6644773337404217e-09,0,-13.987188339233398,8.422497899118753e-07,0,-18.176851272583008,1.2761266710015207e-08,0,-14.255365371704102,6.441296136472374e-07,0,-16.968364715576172,4.2729993765533436e-08,0,-15.353241920471191,2.1486796697445243e-07,0,-18.23747444152832,1.2010620942248806e-08,0
5654,173,-20.998369216918945,7.594936346499992e-10,0,-27.38333511352539,1.2810577251776145e-12,0,-16.417375564575195,7.413518687826581e-08,0,-21.691181182861328,3.7987410439477287e-10,0,-14.809733390808105,3.700107811255293e-07,0,-19.890277862548828,2.300181378700472e-09,0,-18.03582000732422,1.4694095717970868e-08,0,-21.734642028808594,3.6371805567370075e-10,0
5655,188,-23.046300888061523,9.797576638881367e-11,0,-26.498741149902344,3.1027225060042962e-12,0,-15.958405494689941,1.1731471261100523e-07,0,-21.084253311157227,6.969876897855443e-10,0,-17.101877212524414,3.738945153486384e-08,0,-19.081573486328125,5.1639008624704275e-09,0,-17.12452507019043,3.6552176396753566e-08,0,-21.11175537109375,6.780803696315729e-10,0
5656,846,-17.329116821289062,2.9789292810278312e-08,0,-24.900362014770508,1.5342997705669603e-11,0,-15.475316047668457,1.9017592478576262e-07,0,-20.25720977783203,1.5936963970730744e-09,0,-14.966729164123535,3.162510608945013e-07,0,-18.847238540649414,6.5275216343252396e-09,0,-16.814239501953125,4.9850388705863224e-08,0,-20.090755462646484,1.882330069591376e-09,0
5657,790,-15.82345962524414,1.342637432344418e-07,0,-24.265596389770508,2.8945788474454837e-11,0,-15.07150936126709,2.847911844128248e-07,0,-19.603660583496094,3.063644449241565e-09,0,-14.10360336303711,7.49691480450565e-07,0,-18.265684127807617,1.1676539735105962e-08,0,-16.165203094482422,9.539848377926319e-08,0,-19.494369506835938,3.417455873844233e-09,0
5658,724,-15.288198471069336,2.2930825593903137e-07,0,-25.699405670166016,6.900648889113237e-12,0,-16.19178581237793,9.28959380530614e-08,0,-20.889453887939453,8.468868384348127e-10,0,-14.035484313964844,8.025392617128091e-07,0,-19.553247451782227,3.222052180618107e-09,0,-17.376373291015625,2.841429846967003e-08,0,-20.822708129882812,9.05342190105074e-10,0
5659,806,-15.193711280822754,2.520315547371865e-07,0,-21.168224334716797,6.408509278799102e-10,0,-13.954448699951172,8.702810987415432e-07,0,-18.52726173400879,8.989022859395845e-09,0,-14.219319343566895,6.677713599856361e-07,0,-17.312984466552734,3.02737568347311e-08,0,-15.559146881103516,1.7488328296622058e-07,0,-18.41575050354004,1.0049424403746343e-08,0
5660,688,-17.126832962036133,3.6467916686433455e-08,0,-25.95477867126465,5.345432430026165e-12,0,-17.032392501831055,4.007983278597749e-08,0,-21.978668212890625,2.8496116577514385e-10,0,-15.06991195678711,2.8524647177619045e-07,0,-20.54294204711914,1.1976051261797238e-09,0,-18.644412994384766,7.995292428120138e-09,0,-21.885330200195312,3.1283975410190124e-10,0
5661,687,-16.34064483642578,8.004755613910675e-08,0,-25.368581771850586,9.606494419389655e-12,0,-16.235013961791992,8.896577696759778e-08,0,-21.028799057006836,7.367303989092022e-10,0,-14.305522918701172,6.126184075583296e-07,0,-19.690671920776367,2.8083411152124427e-09,0,-17.717897415161133,2.0193654748368317e-08,0,-20.946765899658203,7.997148498972706e-10,0
5662,167,-14.820734977722168,3.6596236441255314e-07,0,-20.532405853271484,1.210290090369881e-09,0,-13.860991477966309,9.555368478686432e-07,0,-18.34642791748047,1.0770790481728909e-08,0,-14.239166259765625,6.546488293679431e-07,0,-17.153976440429688,3.549136451397317e-08,0,-15.430695533752441,1.9885384006101958e-07,0,-18.32940101623535,1.095575363763146e-08,0
5663,283,-10.681774139404297,2.29590787057532e-05,0,-12.599980354309082,3.3720700685080374e-06,0,-12.917363166809082,2.4550449779781047e-06,0,-16.420480728149414,7.39053476195295e-08,0,-13.5547513961792,1.2979133998669568e-06,0,-16.051645278930664,1.0687078599858069e-07,0,-15.269980430603027,2.3352409073140734e-07,0,-16.625242233276367,6.022114718007288e-08,0
5664,272,-16.61236000061035,6.100194127611758e-08,0,-19.45781707763672,3.5446829915741773e-09,0,-15.453428268432617,1.9438435572283197e-07,0,-20.484535217285156,1.2696365070397064e-09,0,-16.7426815032959,5.354831600357102e-08,0,-19.505884170532227,3.3783305042334177e-09,0,-18.298059463500977,1.1304561731151352e-08,0,-20.57265281677246,1.1625467255527155e-09,0
5665,186,-14.59131908416748,4.6033125045141787e-07,0,-19.233686447143555,4.435229516985828e-09,0,-13.148921966552734,1.9475780845823465e-06,0,-17.49831199645996,2.5152413485329816e-08,0,-13.397307395935059,1.519226998425438e-06,0,-16.51273536682129,6.739227131902226e-08,0,-15.131603240966797,2.681810542526364e-07,0,-17.388540267944336,2.8070676449942766e-08,0
